year,mo,da,temp,prcp
2005,01,29,14.3,0.0
2005,02,06,35.9,0.0
2005,03,26,40.0,0.0
2005,04,17,53.7,0.0
2005,06,14,80.5,0.0
2005,06,24,72.5,0.0
2005,08,01,75.6,0.0
2005,08,23,69.4,0.0
2005,09,10,69.9,0.0
2005,09,22,68.7,0.0
2005,07,27,83.4,0.01
2005,07,22,77.5,0.01
2005,01,01,48.8,0.0
2005,01,25,25.9,0.0
2005,12,20,22.5,0.0
2005,10,12,58.0,0.06
2005,01,05,40.9,0.34
2005,07,07,72.9,0.0
2005,07,16,75.3,0.12
2005,10,27,43.4,0.0
2005,01,04,48.3,0.08
2005,09,17,75.0,0.22
2005,03,29,49.0,1.18
2005,10,13,55.9,0.32
2005,10,24,46.5,0.0
2005,12,16,36.7,1.31
2005,03,13,34.3,0.0
2005,04,13,49.0,0.0
2005,07,11,76.0,0.0
2005,08,14,84.3,0.0
2005,11,05,55.6,0.0
2005,04,05,50.9,0.0
2005,09,04,69.8,0.0
2005,01,15,29.5,0.36
2005,09,21,71.5,0.0
2005,11,28,51.8,0.02
2005,10,09,55.1,2.5
2005,04,07,63.7,0.07
2005,03,22,41.3,0.0
2005,06,05,70.4,0.01
2005,07,13,75.6,0.0
2005,09,25,67.5,0.0
2005,12,19,28.0,0.0
2005,09,19,72.5,0.0
2005,05,24,55.8,0.02
2005,04,10,54.7,0.0
2005,05,31,62.5,0.0
2005,11,11,41.4,0.0
2005,04,01,51.0,0.0
2005,06,09,77.1,0.05
2005,02,15,45.5,0.18
2005,05,18,57.3,0.0
2005,06,27,76.0,0.13
2005,01,19,14.9,0.01
2005,02,16,43.4,0.16
2005,01,12,38.6,0.11
2005,12,29,43.2,0.24
2005,03,20,42.3,0.08
2005,03,23,40.0,0.22
2005,04,03,42.9,1.44
2005,05,26,62.6,0.02
2005,01,16,27.7,0.0
2005,02,04,34.5,0.01
2005,02,26,25.7,0.0
2005,04,25,43.8,0.0
2005,05,13,53.2,0.0
2005,05,17,54.9,0.0
2005,08,20,74.1,0.02
2005,08,29,75.2,0.15
2005,09,18,70.5,0.06
2005,05,02,46.7,0.0
2005,05,03,45.0,0.06
2005,05,15,68.1,0.08
2005,06,06,74.5,0.0
2005,07,10,74.1,0.0
2005,08,09,72.7,0.27
2005,12,26,38.0,0.7
2005,03,03,24.8,0.0
2005,06,22,73.2,0.0
2005,04,26,52.8,0.0
2005,05,09,63.3,0.0
2005,06,01,66.4,0.0
2005,12,18,29.6,0.0
2005,02,17,33.7,0.0
2005,12,02,34.8,0.0
2005,01,21,16.5,0.0
2005,01,27,15.7,0.0
2005,03,15,32.7,0.0
2005,03,19,40.2,0.0
2005,04,09,54.7,0.0
2005,09,05,70.5,0.0
2005,09,09,70.5,0.0
2005,09,13,74.1,0.0
2005,09,28,60.5,0.0
2005,11,12,41.7,0.0
2005,11,20,39.8,0.0
2005,03,14,33.2,0.0
2005,04,16,48.1,0.0
2005,06,02,62.0,0.0
2005,09,23,73.8,0.0
2005,01,02,37.4,0.01
2005,10,11,62.1,0.0
2005,07,02,75.9,0.0
2005,07,21,76.9,0.17
2005,03,30,47.8,0.0
2005,10,16,57.3,0.0
2005,11,26,29.6,0.0
2005,03,11,33.6,0.0
2005,03,12,34.9,0.0
2005,01,30,28.4,0.06
2005,10,10,59.0,0.0
2005,10,15,63.3,0.01
2005,10,26,44.5,0.32
2005,11,16,62.3,0.0
2005,12,04,30.9,0.22
2005,04,27,58.7,0.1
2005,07,06,74.1,0.85
2005,07,09,71.2,0.12
2005,08,28,72.9,0.2
2005,01,20,23.9,0.0
2005,10,18,58.5,0.0
2005,10,06,67.6,0.0
2005,07,04,72.9,0.0
2005,08,27,71.0,0.0
2005,05,14,63.6,0.0
2005,06,11,78.6,0.0
2005,06,21,68.5,0.0
2005,07,30,75.6,0.0
2005,08,25,68.3,0.0
2005,02,01,20.6,0.0
2005,08,10,74.9,0.0
2005,11,30,45.4,0.0
2005,12,10,19.5,0.02
2005,09,07,66.6,0.0
2005,01,22,9.3,0.21
2005,07,01,76.6,0.08
2005,03,07,46.6,0.0
2005,12,08,22.8,0.0
2005,01,31,26.4,0.0
2005,11,18,30.9,0.0
2005,01,23,15.2,0.0
2005,06,15,79.3,0.0
2005,08,26,69.2,0.0
2005,12,01,35.1,0.0
2005,11,17,37.7,1.13
2005,12,23,38.6,0.0
2005,11,21,39.6,0.12
2005,04,22,47.5,0.03
2005,05,28,62.4,0.31
2005,04,14,53.1,0.0
2005,08,11,78.0,0.18
2005,09,26,70.3,0.13
2005,11,09,55.1,0.02
2005,08,13,84.6,0.0
2005,01,11,36.3,0.18
2005,03,27,43.1,0.1
2005,09,15,76.7,0.15
2005,01,03,42.9,0.01
2005,05,12,64.2,0.01
2005,06,04,64.6,0.27
2005,12,27,38.7,0.0
2005,02,11,31.0,0.0
2005,02,22,36.4,0.0
2005,02,25,23.4,0.15
2005,03,28,41.4,0.4
2005,05,20,53.2,0.06
2005,05,22,58.0,0.01
2005,02,05,38.9,0.0
2005,02,23,35.4,0.07
2005,04,04,46.8,0.0
2005,05,04,49.6,0.0
2005,05,16,60.0,0.21
2005,12,05,31.1,0.0
2005,02,03,27.0,0.0
2005,02,19,22.9,0.0
2005,05,07,53.4,0.0
2005,05,11,65.1,0.0
2005,06,23,68.9,0.0
2005,06,26,78.4,0.0
2005,08,22,73.1,0.0
2005,11,14,54.7,0.0
2005,11,27,39.7,0.0
2005,01,13,49.3,0.0
2005,11,10,52.9,0.0
2005,03,18,38.4,0.0
2005,02,07,36.5,0.0
2005,02,13,34.7,0.0
2005,05,10,59.9,0.0
2005,06,12,78.5,0.0
2005,01,28,11.3,0.0
2005,04,06,59.7,0.0
2005,06,25,77.4,0.0
2005,07,24,72.7,0.0
2005,11,01,51.6,0.0
2005,06,13,78.9,0.07
2005,06,30,75.9,0.03
2005,03,01,30.1,0.13
2005,01,10,39.0,0.0
2005,01,18,14.1,0.0
2005,10,21,48.8,0.03
2005,01,07,36.8,0.02
2005,01,09,37.3,0.27
2005,04,30,55.5,0.27
2005,07,15,75.2,0.15
2005,07,18,80.2,0.34
2005,01,06,35.8,0.44
2005,04,24,44.8,0.44
2005,07,19,80.4,0.0
2005,10,22,49.6,0.69
2005,07,26,81.0,0.0
2005,08,04,82.1,0.0
2005,10,17,55.5,0.0
2005,12,22,31.9,0.0
2005,03,17,35.6,0.0
2005,07,12,79.0,0.0
2005,07,23,77.0,0.0
2005,08,15,77.9,0.0
2005,10,05,69.7,0.0
2005,02,02,21.2,0.0
2005,07,20,78.2,0.0
